Virtual address: 12705; Value: 0
Virtual address: 7522; Value: 7
Virtual address: 58815; Value: 111
Virtual address: 34916; Value: 0
Virtual address: 3802; Value: 3
Virtual address: 58008; Value: 0
Virtual address: 1239; Value: 53
Virtual address: 63947; Value: 114
Virtual address: 381; Value: 0
Virtual address: 60734; Value: 59
Virtual address: 48769; Value: 0
Virtual address: 41938; Value: 40
Virtual address: 38025; Value: 0
Virtual address: 55099; Value: 206
Virtual address: 56691; Value: 92
Virtual address: 39530; Value: 38
Virtual address: 59003; Value: 158
Virtual address: 6029; Value: 0
Virtual address: 20920; Value: 0
Virtual address: 8077; Value: 0
Virtual address: 42633; Value: 0
Virtual address: 17443; Value: 8
Virtual address: 53570; Value: 52
Virtual address: 22833; Value: 0
Virtual address: 3782; Value: 3
Virtual address: 47758; Value: 46
Virtual address: 22136; Value: 0
Virtual address: 22427; Value: 230
Virtual address: 23867; Value: 78
Virtual address: 59968; Value: 0
Virtual address: 62166; Value: 60
Virtual address: 6972; Value: 0
Virtual address: 63684; Value: 0
Virtual address: 46388; Value: 0
Virtual address: 41942; Value: 40
Virtual address: 36524; Value: 0
Virtual address: 9323; Value: 26
Virtual address: 31114; Value: 30
Virtual address: 22345; Value: 0
Virtual address: 46463; Value: 95
Virtual address: 54671; Value: 99
Virtual address: 9214; Value: 8
Virtual address: 7257; Value: 0
Virtual address: 33150; Value: 32
Virtual address: 41565; Value: 0
Virtual address: 26214; Value: 25
Virtual address: 3595; Value: 130
Virtual address: 17932; Value: 0
Virtual address: 34660; Value: 0
Virtual address: 51961; Value: 0
Virtual address: 58634; Value: 57
Virtual address: 57990; Value: 56
Virtual address: 28848; Value: 0
Virtual address: 49920; Value: 0
Virtual address: 18351; Value: 235
Virtual address: 53669; Value: 0
Virtual address: 33996; Value: 0
Virtual address: 6741; Value: 0
Virtual address: 64098; Value: 62
Virtual address: 606; Value: 0
Virtual address: 27383; Value: 189
Virtual address: 63140; Value: 0
Virtual address: 32228; Value: 0
Virtual address: 63437; Value: 0
Virtual address: 29085; Value: 0
Virtual address: 65080; Value: 0
Virtual address: 38753; Value: 0
Virtual address: 16041; Value: 0
Virtual address: 9041; Value: 0
Virtual address: 42090; Value: 41
Virtual address: 46388; Value: 0
Virtual address: 63650; Value: 62
Virtual address: 36636; Value: 0
Virtual address: 21947; Value: 110
Virtual address: 19833; Value: 0
Virtual address: 36464; Value: 0
Virtual address: 8541; Value: 0
Virtual address: 12712; Value: 0
Virtual address: 48955; Value: 206
Virtual address: 39206; Value: 38
Virtual address: 15578; Value: 15
Virtual address: 49205; Value: 0
Virtual address: 7731; Value: 140
Virtual address: 43046; Value: 42
Virtual address: 60498; Value: 59
Virtual address: 9237; Value: 0
Virtual address: 47706; Value: 46
Virtual address: 43973; Value: 0
Virtual address: 42008; Value: 0
Virtual address: 27460; Value: 0
Virtual address: 24999; Value: 105
Virtual address: 51933; Value: 0
Virtual address: 34070; Value: 33
Virtual address: 65155; Value: 160
Virtual address: 59955; Value: 140
Virtual address: 9277; Value: 0
Virtual address: 20420; Value: 0
Virtual address: 44860; Value: 0
Virtual address: 50992; Value: 0
Virtual address: 10583; Value: 85
Virtual address: 57751; Value: 101
Virtual address: 23195; Value: 166
Virtual address: 27227; Value: 150
Virtual address: 42816; Value: 0
Virtual address: 58219; Value: 218
Virtual address: 37606; Value: 36
Virtual address: 18426; Value: 17
Virtual address: 21238; Value: 20
Virtual address: 11983; Value: 179
Virtual address: 48394; Value: 47
Virtual address: 11036; Value: 0
Virtual address: 30557; Value: 0
Virtual address: 23453; Value: 0
Virtual address: 49847; Value: 173
Virtual address: 30032; Value: 0
Virtual address: 48065; Value: 0
Virtual address: 6957; Value: 0
Virtual address: 2301; Value: 0
Virtual address: 7736; Value: 0
Virtual address: 31260; Value: 0
Virtual address: 17071; Value: 171
Virtual address: 8940; Value: 0
Virtual address: 9929; Value: 0
Virtual address: 45563; Value: 126
Virtual address: 12107; Value: 210
Page fault rate: 24.40%
TLB hit rate: 5.40%
